"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","r","theta"
8,2.03030182075372,15.5014794222127,2.1313976067427,"r = 0.06","t = 7.74"
9,2.24663288325921,17.1160270210712,1.61454759885849,"r = 0.06","t = 7.74"
10,2.49993879683186,18.9942367546553,1.87820973358409,"r = 0.06","t = 7.74"
11,2.80162532198031,21.212586371996,2.21834961734073,"r = 0.06","t = 7.74"
12,3.03208802474495,22.892666129151,1.68007975715505,"r = 0.06","t = 7.74"
13,3.27138218155931,24.6229830754276,1.7303169462766,"r = 0.06","t = 7.74"
14,3.56980799259722,26.7595821959003,2.13659912047268,"r = 0.06","t = 7.74"
15,3.84669625881373,28.7197327118153,1.96015051591502,"r = 0.06","t = 7.74"
16,4.04518563785505,30.1111053547545,1.39137264293911,"r = 0.06","t = 7.74"
17,4.31019602779237,31.9501386601509,1.83903330539646,"r = 0.06","t = 7.74"
18,4.61158928297093,34.0147865994428,2.06464793929191,"r = 0.06","t = 7.74"
19,4.88302716741751,35.848859974993,1.83407337555023,"r = 0.06","t = 7.74"
20,5.245511943552,38.2592525617804,2.41039258678737,"r = 0.06","t = 7.74"
21,5.52983610162589,40.1177952031194,1.85854264133901,"r = 0.06","t = 7.74"
22,5.81364587698491,41.9440107772956,1.82621557417618,"r = 0.06","t = 7.74"
23,6.034363732594,43.3438160220181,1.39980524472253,"r = 0.06","t = 7.74"
24,6.37236702600322,45.45208750797,2.10827148595186,"r = 0.06","t = 7.74"
25,6.65874220953949,47.2042475137007,1.75216000573071,"r = 0.06","t = 7.74"
26,7.06464231083798,49.6331434286773,2.42889591497661,"r = 0.06","t = 7.74"
27,7.3109203729409,51.0752312067475,1.44208777807014,"r = 0.06","t = 7.74"
28,7.65842694871553,53.0689232437758,1.99369203702838,"r = 0.06","t = 7.74"
29,8.00114627883034,54.9875602041008,1.91863696032496,"r = 0.06","t = 7.74"
30,8.3667537453556,56.98184018101,1.99427997690918,"r = 0.06","t = 7.74"
31,8.76655880703768,59.1003223857351,2.11848220472516,"r = 0.06","t = 7.74"
32,9.03225969311224,60.4721156413112,1.37179325557607,"r = 0.06","t = 7.74"
33,9.41111048297899,62.3782467960693,1.90613115475805,"r = 0.06","t = 7.74"
34,9.9152204643057,64.8239943823653,2.44574758629606,"r = 0.06","t = 7.74"
35,10.2032301506263,66.1751097599229,1.35111537755759,"r = 0.06","t = 7.74"
36,10.6517341044385,68.2127987775141,2.03768901759121,"r = 0.06","t = 7.74"
37,11.0298527913373,69.8685416977537,1.65574292023958,"r = 0.06","t = 7.74"
38,11.5034920936706,71.863422633651,1.99488093589726,"r = 0.06","t = 7.74"
39,11.9390794282881,73.6215931170735,1.75817048342259,"r = 0.06","t = 7.74"
40,12.5848377846489,76.096328306818,2.47473518974441,"r = 0.06","t = 7.74"
41,12.9385070808973,77.3865623283188,1.29023402150081,"r = 0.06","t = 7.74"
42,13.52552754045,79.4292690175137,2.0427066891949,"r = 0.06","t = 7.74"
43,14.2047090799191,81.643751832419,2.21448281490537,"r = 0.06","t = 7.74"
44,14.7612610339039,83.343999000134,1.70024716771499,"r = 0.06","t = 7.74"
45,15.5569379293346,85.6043120070093,2.26031300687525,"r = 0.06","t = 7.74"
46,16.0744476977016,86.971826509558,1.36751450254873,"r = 0.06","t = 7.74"
47,16.9618123940611,89.1395121912821,2.16768568172414,"r = 0.06","t = 7.74"
48,17.7256521779474,90.8371713565389,1.69765916525677,"r = 0.06","t = 7.74"
49,18.6394774407295,92.6791472080013,1.84197585146235,"r = 0.06","t = 7.74"
50,19.8805225380368,94.8806840564468,2.20153684844556,"r = 0.06","t = 7.74"
51,20.9867131565767,96.5823479128164,1.70166385636956,"r = 0.06","t = 7.74"
52,22.830522468926,98.9485606000975,2.36621268728111,"r = 0.06","t = 7.74"
53,24.2937702947465,100.471797222529,1.52323662243144,"r = 0.06","t = 7.74"
54,26.220688523673,102.087495974535,1.61569875200571,"r = 0.06","t = 7.74"
55,30,104.287800486407,2.20030451187225,"r = 0.06","t = 7.74"
1,0.246673857979197,1.93322141506393,1.93322141506393,"r = 0.14","t = 7.74"
2,0.448818248985305,3.5528400110949,1.61961859603097,"r = 0.14","t = 7.74"
3,0.750957681210293,6.0304179105813,2.47757789948639,"r = 0.14","t = 7.74"
4,0.948566913547186,7.68584014831711,1.65542223773581,"r = 0.14","t = 7.74"
5,1.19314410084596,9.7707423253479,2.08490217703079,"r = 0.14","t = 7.74"
6,1.41830336128093,11.7231104899381,1.9523681645902,"r = 0.14","t = 7.74"
7,1.61861576657928,13.4846755186341,1.76156502869596,"r = 0.14","t = 7.74"
8,1.86107944437657,15.6453551692263,2.16067965059225,"r = 0.14","t = 7.74"
9,2.03824285054946,17.2420343619487,1.59667919272242,"r = 0.14","t = 7.74"
10,2.2961822803731,19.5906648046021,2.34863044265342,"r = 0.14","t = 7.74"
11,2.46988298255535,21.1863471264883,1.59568232188617,"r = 0.14","t = 7.74"
12,2.70214026549851,23.3349085214355,2.14856139494722,"r = 0.14","t = 7.74"
13,2.89970346265528,25.1736740026119,1.83876548117642,"r = 0.14","t = 7.74"
14,3.12567721381676,27.2865248421417,2.11285083952975,"r = 0.14","t = 7.74"
15,3.33766510798963,29.2751955948017,1.98867075266001,"r = 0.14","t = 7.74"
16,3.54052698813206,31.1816475118285,1.90645191702676,"r = 0.14","t = 7.74"
17,3.76332718177446,33.2763859468814,2.0947384350529,"r = 0.14","t = 7.74"
18,3.96716263374178,35.1910139182201,1.91462797133867,"r = 0.14","t = 7.74"
19,4.2018305281831,37.389843245573,2.19882932735292,"r = 0.14","t = 7.74"
20,4.34134708028323,38.6929267017098,1.30308345613685,"r = 0.14","t = 7.74"
21,4.55118935506553,40.644967274078,1.95204057236818,"r = 0.14","t = 7.74"
22,4.77547619915973,42.7183286866131,2.07336141253506,"r = 0.14","t = 7.74"
23,4.98759000409689,44.6640595831741,1.94573089656105,"r = 0.14","t = 7.74"
24,5.19735350133113,46.5712983792263,1.90723879605216,"r = 0.14","t = 7.74"
25,5.48782546785716,49.1802263371509,2.60892795792465,"r = 0.14","t = 7.74"
26,5.65807659763864,50.6899150447099,1.50968870755901,"r = 0.14","t = 7.74"
27,5.86517224335212,52.504957910337,1.81504286562708,"r = 0.14","t = 7.74"
28,6.08806857565935,54.4302295139293,1.92527160359231,"r = 0.14","t = 7.74"
29,6.33104155880608,56.4930003516392,2.06277083770988,"r = 0.14","t = 7.74"
30,6.53795195795134,58.218138958568,1.72513860692886,"r = 0.14","t = 7.74"
31,6.82899587555844,60.5927324074832,2.37459344891515,"r = 0.14","t = 7.74"
32,7.10745901588745,62.8046745551112,2.21194214762804,"r = 0.14","t = 7.74"
33,7.27925248785254,64.1387581290101,1.33408357389887,"r = 0.14","t = 7.74"
34,7.5342483232047,66.0745243440892,1.9357662150791,"r = 0.14","t = 7.74"
35,7.79362604838688,67.987597077099,1.9130727330098,"r = 0.14","t = 7.74"
36,8.12316373837909,70.3345883049425,2.34699122784345,"r = 0.14","t = 7.74"
37,8.38944164428256,72.1613805040108,1.82679219906832,"r = 0.14","t = 7.74"
38,8.66100072603975,73.9594112562399,1.79803075222915,"r = 0.14","t = 7.74"
39,8.9924793191844,76.0645861751659,2.10517491892597,"r = 0.14","t = 7.74"
40,9.26898979095897,77.7451885111019,1.68060233593602,"r = 0.14","t = 7.74"
41,9.6367513838469,79.8744779089848,2.12928939788287,"r = 0.14","t = 7.74"
42,10.0063042284045,81.893615285603,2.0191373766182,"r = 0.14","t = 7.74"
43,10.4324276722379,84.0747263961418,2.18111111053881,"r = 0.14","t = 7.74"
44,10.813717982306,85.8962644766652,1.82153808052335,"r = 0.14","t = 7.74"
45,11.1890876968498,87.5733798195212,1.67711534285603,"r = 0.14","t = 7.74"
46,11.7901917976365,90.0296556155422,2.45627579602099,"r = 0.14","t = 7.74"
47,12.3014798313905,91.9090115733824,1.87935595784019,"r = 0.14","t = 7.74"
48,12.8035859970202,93.5795747778819,1.67056320449954,"r = 0.14","t = 7.74"
49,13.454814686465,95.5079013711623,1.92832659328039,"r = 0.14","t = 7.74"
50,14.3198321849716,97.6952081451384,2.18730677397608,"r = 0.14","t = 7.74"
51,15.2766916691295,99.6837184247441,1.98851027960572,"r = 0.14","t = 7.74"
52,16.5432037444339,101.741694804787,2.0579763800433,"r = 0.14","t = 7.74"
53,18.165251030148,103.638961519609,1.89726671482121,"r = 0.14","t = 7.74"
54,20.9706352146308,105.609505293199,1.97054377359022,"r = 0.14","t = 7.74"
55,27.2016561828759,107.187406985074,1.57790169187507,"r = 0.14","t = 7.74"
1,0.243171856345045,1.92218119827827,1.92218119827827,"r = 0.25","t = 7.74"
2,0.455819961912654,3.66877722494829,1.74659602667002,"r = 0.25","t = 7.74"
3,0.753576810015994,6.21563198319026,2.54685475824197,"r = 0.25","t = 7.74"
4,0.94618753301912,7.92453550763546,1.7089035244452,"r = 0.25","t = 7.74"
5,1.13355969158665,9.63185155605812,1.70731604842266,"r = 0.25","t = 7.74"
6,1.37574461805453,11.9018684289203,2.27001687286218,"r = 0.25","t = 7.74"
7,1.55265200835621,13.6032070364288,1.70133860750852,"r = 0.25","t = 7.74"
8,1.74986126542341,15.540542685336,1.93733564890718,"r = 0.25","t = 7.74"
9,1.99000389451268,17.9540961422123,2.41355345687626,"r = 0.25","t = 7.74"
10,2.11491855163135,19.2316359787883,1.27753983657604,"r = 0.25","t = 7.74"
11,2.35511222585767,21.7271134700961,2.49547749130783,"r = 0.25","t = 7.74"
12,2.52065651985752,23.4742978750205,1.74718440492434,"r = 0.25","t = 7.74"
13,2.71820271729043,25.5850578929126,2.11076001789217,"r = 0.25","t = 7.74"
14,2.87911660208106,27.3227308760206,1.73767298310792,"r = 0.25","t = 7.74"
15,3.04810193363459,29.1627979283568,1.84006705233624,"r = 0.25","t = 7.74"
16,3.25575873727992,31.4416425165209,2.27884458816407,"r = 0.25","t = 7.74"
17,3.39462276237527,32.9741942068402,1.53255169031939,"r = 0.25","t = 7.74"
18,3.56693951717235,34.8830091090227,1.9088149021825,"r = 0.25","t = 7.74"
19,3.78055348338802,37.2560919348043,2.3730828257816,"r = 0.25","t = 7.74"
20,3.93298172976318,38.9512063369866,1.69511440218223,"r = 0.25","t = 7.74"
21,4.12417841811901,41.0760372340252,2.12483089703863,"r = 0.25","t = 7.74"
22,4.29070948083973,42.9225798499323,1.8465426159071,"r = 0.25","t = 7.74"
23,4.46742947921053,44.8748011507278,1.95222130079551,"r = 0.25","t = 7.74"
24,4.6331222215854,46.6957004830405,1.8208993323127,"r = 0.25","t = 7.74"
25,4.84093786704169,48.9626390518205,2.26693856878002,"r = 0.25","t = 7.74"
26,5.01508011637693,50.8445869855333,1.88194793371281,"r = 0.25","t = 7.74"
27,5.21775802170291,53.0108497569533,2.16626277142,"r = 0.25","t = 7.74"
28,5.38574408721077,54.7839520602476,1.77310230329429,"r = 0.25","t = 7.74"
29,5.59054222865023,56.9148190414502,2.13086698120257,"r = 0.25","t = 7.74"
30,5.77451719265096,58.797323099798,1.88250405834784,"r = 0.25","t = 7.74"
31,5.96996594490127,60.7614709206692,1.96414782087115,"r = 0.25","t = 7.74"
32,6.19324400694157,62.9567710565963,2.1953001359271,"r = 0.25","t = 7.74"
33,6.32559905604041,64.2322399582695,1.27546890167316,"r = 0.25","t = 7.74"
34,6.59100398644253,66.7286426942477,2.49640273597819,"r = 0.25","t = 7.74"
35,6.82014836019114,68.8152244894892,2.08658179524151,"r = 0.25","t = 7.74"
36,7.03751278053162,70.7331670217136,1.9179425322244,"r = 0.25","t = 7.74"
37,7.2658374335107,72.6814945115142,1.94832748980059,"r = 0.25","t = 7.74"
38,7.43846732908485,74.1084979158891,1.42700340437499,"r = 0.25","t = 7.74"
39,7.74100724747088,76.5120840090558,2.40358609316667,"r = 0.25","t = 7.74"
40,7.96485132573618,78.2099376177254,1.69785360866955,"r = 0.25","t = 7.74"
41,8.19697835692097,79.8980082682245,1.68807065049914,"r = 0.25","t = 7.74"
42,8.57185478675144,82.4686731180626,2.57066484983807,"r = 0.25","t = 7.74"
43,8.82807888068189,84.1164244104699,1.64775129240735,"r = 0.25","t = 7.74"
44,9.19700397796629,86.3364311349801,2.22000672451016,"r = 0.25","t = 7.74"
45,9.52259695689274,88.1503556705189,1.81392453553885,"r = 0.25","t = 7.74"
46,9.83095268902962,89.7472132819235,1.59685761140456,"r = 0.25","t = 7.74"
47,10.2377279122615,91.6817520744981,1.93453879257461,"r = 0.25","t = 7.74"
48,10.7603174056104,93.8975748689428,2.21582279444469,"r = 0.25","t = 7.74"
49,11.2281774693891,95.6442693838691,1.74669451492635,"r = 0.25","t = 7.74"
50,11.8380622426148,97.6181746157453,1.97390523187613,"r = 0.25","t = 7.74"
51,12.6100810046494,99.6860852383996,2.06791062265431,"r = 0.25","t = 7.74"
52,13.4266693504531,101.432323007897,1.74623776949738,"r = 0.25","t = 7.74"
53,14.8405680754565,103.622906058286,2.19058305038867,"r = 0.25","t = 7.74"
54,16.9523740363665,105.56008274371,1.93717668542435,"r = 0.25","t = 7.74"
55,24.650739071213,107.443110242551,1.88302749884112,"r = 0.25","t = 7.74"
1,0.232403668990068,2.22714142852344,2.22714142852344,"r = 1.87","t = 7.74"
2,0.368625077133059,4.01612533075498,1.78898390223154,"r = 1.87","t = 7.74"
3,0.468867188617705,5.61777521596866,1.60164988521368,"r = 1.87","t = 7.74"
4,0.594713524244261,8.02854699193026,2.4107717759616,"r = 1.87","t = 7.74"
5,0.679208879136869,9.92831572207961,1.89976873014935,"r = 1.87","t = 7.74"
6,0.740324113717296,11.4562866601184,1.52797093803876,"r = 1.87","t = 7.74"
7,0.820241081873155,13.6616042170498,2.20531755693138,"r = 1.87","t = 7.74"
8,0.894441568238456,15.9295294979679,2.26792528091811,"r = 1.87","t = 7.74"
9,0.936998495164158,17.3290993394596,1.39956984149174,"r = 1.87","t = 7.74"
10,1.00985514868455,19.895411762574,2.56631242311441,"r = 1.87","t = 7.74"
11,1.05707249585712,21.6739440588523,1.77853229627826,"r = 1.87","t = 7.74"
12,1.10953891837951,23.7558613344885,2.0819172756362,"r = 1.87","t = 7.74"
13,1.14964531252349,25.4211239820658,1.66526264757731,"r = 1.87","t = 7.74"
14,1.1901160829695,27.1647226758694,1.74359869380363,"r = 1.87","t = 7.74"
15,1.23788589982264,29.3016753227086,2.13695264683918,"r = 1.87","t = 7.74"
16,1.28016870555913,31.2611363332436,1.95946101053499,"r = 1.87","t = 7.74"
17,1.32474950380294,33.3919794068098,2.13084307356619,"r = 1.87","t = 7.74"
18,1.36520895137409,35.3792826167467,1.98730320993693,"r = 1.87","t = 7.74"
19,1.40596739601406,37.4281266064158,2.04884398966909,"r = 1.87","t = 7.74"
20,1.43205260923205,38.761781424875,1.33365481845917,"r = 1.87","t = 7.74"
21,1.47980782774016,41.2432960414544,2.48151461657949,"r = 1.87","t = 7.74"
22,1.50756908809367,42.7065753233545,1.46327928190001,"r = 1.87","t = 7.74"
23,1.54823782993278,44.8728299763247,2.16625465297021,"r = 1.87","t = 7.74"
24,1.58940563388217,47.0872161056283,2.21438612930359,"r = 1.87","t = 7.74"
25,1.62874734562315,49.2173378091289,2.1301217035006,"r = 1.87","t = 7.74"
26,1.65807121299895,50.8102034152736,1.59286560614475,"r = 1.87","t = 7.74"
27,1.70223045474542,53.2109701291152,2.40076671384157,"r = 1.87","t = 7.74"
28,1.73597461583589,55.0423357330024,1.83136560388722,"r = 1.87","t = 7.74"
29,1.76938551900844,56.8486515656142,1.80631583261185,"r = 1.87","t = 7.74"
30,1.80066204882129,58.5299570532533,1.68130548763902,"r = 1.87","t = 7.74"
31,1.83906468996565,60.5771004422945,2.04714338904128,"r = 1.87","t = 7.74"
32,1.87212165214118,62.3202261994493,1.74312575715476,"r = 1.87","t = 7.74"
33,1.92143969660729,64.8806552946083,2.56042909515903,"r = 1.87","t = 7.74"
34,1.9462750321207,66.1490123513404,1.26835705673204,"r = 1.87","t = 7.74"
35,1.99256999774501,68.470524589918,2.32151223857767,"r = 1.87","t = 7.74"
36,2.03565228751454,70.5756084759107,2.10508388599263,"r = 1.87","t = 7.74"
37,2.078171319707,72.5957100785178,2.02010160260716,"r = 1.87","t = 7.74"
38,2.11342967737736,74.2244499005579,1.62873982204006,"r = 1.87","t = 7.74"
39,2.16793723563555,76.6544875930067,2.43003769244881,"r = 1.87","t = 7.74"
40,2.20062120073831,78.0581257858212,1.40363819281453,"r = 1.87","t = 7.74"
41,2.25785745826709,80.4159068230892,2.35778103726796,"r = 1.87","t = 7.74"
42,2.30018533867103,82.0755046334924,1.6595978104032,"r = 1.87","t = 7.74"
43,2.34948467318485,83.9169431652737,1.84143853178131,"r = 1.87","t = 7.74"
44,2.41487526896901,86.20683429005,2.28989112477629,"r = 1.87","t = 7.74"
45,2.47100992724229,88.0346899044446,1.82785561439464,"r = 1.87","t = 7.74"
46,2.53754793584716,90.0394684411319,2.00477853668734,"r = 1.87","t = 7.74"
47,2.60086209910193,91.7890236136692,1.74955517253721,"r = 1.87","t = 7.74"
48,2.67313393049939,93.6058699410119,1.81684632734277,"r = 1.87","t = 7.74"
49,2.78122890945118,95.9880456907466,2.38217574973471,"r = 1.87","t = 7.74"
50,2.87492672181027,97.7560057323206,1.76796004157394,"r = 1.87","t = 7.74"
51,3.00267730416404,99.7750815323788,2.01907580005819,"r = 1.87","t = 7.74"
52,3.13066730295944,101.408810092214,1.63372855983555,"r = 1.87","t = 7.74"
53,3.35219170176319,103.504148899645,2.09533880743081,"r = 1.87","t = 7.74"
54,3.70235766143129,105.499472274586,1.99532337494077,"r = 1.87","t = 7.74"
55,4.63216875346658,107.267281749193,1.76780947460674,"r = 1.87","t = 7.74"
1,0.116467355553491,1.57816293909024,1.57816293909024,"r = 0","t = 13.65"
2,0.314300408474122,4.20599202368959,2.62782908459935,"r = 0","t = 13.65"
3,0.449002151230088,5.95787997005867,1.75188794636909,"r = 0","t = 13.65"
4,0.55275600710438,7.28700978399424,1.32912981393557,"r = 0","t = 13.65"
5,0.725668607763392,9.46359219103099,2.17658240703675,"r = 0","t = 13.65"
6,0.889742064017124,11.4852343671655,2.02164217613447,"r = 0","t = 13.65"
7,1.03374607141765,13.2252507249785,1.74001635781299,"r = 0","t = 13.65"
8,1.19859926889511,15.1785604706068,1.95330974562834,"r = 0","t = 13.65"
9,1.36261908883392,17.0818804618731,1.90331999126632,"r = 0","t = 13.65"
10,1.5533807731648,19.2462808598388,2.16440039796564,"r = 0","t = 13.65"
11,1.71966909564658,21.0907500261231,1.84446916628438,"r = 0","t = 13.65"
12,1.88266122989832,22.8612934075626,1.77054338143948,"r = 0","t = 13.65"
13,2.06962470726766,24.847664019301,1.98637061173837,"r = 0","t = 13.65"
14,2.27653748897136,26.9917615492375,2.14409752993654,"r = 0","t = 13.65"
15,2.48010461604585,29.0469827637815,2.05522121454398,"r = 0","t = 13.65"
16,2.63132888912707,30.5397598818944,1.49277711811285,"r = 0","t = 13.65"
17,2.84621665517961,32.6123244945009,2.0725646126065,"r = 0","t = 13.65"
18,3.00790440966474,34.1349588554382,1.52263436093737,"r = 0","t = 13.65"
19,3.23021991581354,36.1781941781483,2.04323532271007,"r = 0","t = 13.65"
20,3.44643201828262,38.1108274061131,1.93263322796483,"r = 0","t = 13.65"
21,3.72174170861234,40.4962282086788,2.38540080256569,"r = 0","t = 13.65"
22,3.93019170805467,42.2477199823456,1.75149177366677,"r = 0","t = 13.65"
23,4.11251504079963,43.7421733626751,1.4944533803295,"r = 0","t = 13.65"
24,4.382231428032,45.8905398980257,2.14836653535063,"r = 0","t = 13.65"
25,4.6463350531224,47.9241677218013,2.03362782377559,"r = 0","t = 13.65"
26,4.92812853536399,50.0201864914939,2.09601876969258,"r = 0","t = 13.65"
27,5.10214602093327,51.2776296494573,1.25744315796342,"r = 0","t = 13.65"
28,5.38163918600336,53.2400385269455,1.96240887748819,"r = 0","t = 13.65"
29,5.72851396462169,55.5807678797661,2.34072935282062,"r = 0","t = 13.65"
30,6.04026823320689,57.5984068812231,2.01763900145698,"r = 0","t = 13.65"
31,6.31814976807966,59.3307923417414,1.73238546051826,"r = 0","t = 13.65"
32,6.69430116098491,61.5806349108224,2.24984256908107,"r = 0","t = 13.65"
33,6.90295380245062,62.7831139298552,1.20247901903276,"r = 0","t = 13.65"
34,7.33152430213218,65.1553919655368,2.37227803568165,"r = 0","t = 13.65"
35,7.67265123335785,66.9535997432456,1.79820777770873,"r = 0","t = 13.65"
36,8.08980712045611,69.0494177268412,2.09581798359562,"r = 0","t = 13.65"
37,8.3922051573283,70.5008319196425,1.45141419280129,"r = 0","t = 13.65"
38,8.84650222317464,72.5793033536731,2.07847143403063,"r = 0","t = 13.65"
39,9.30035106322458,74.5395110167565,1.96020766308342,"r = 0","t = 13.65"
40,9.79810137070366,76.5634832848126,2.02397226805607,"r = 0","t = 13.65"
41,10.2172736789045,78.1715710037259,1.60808771891328,"r = 0","t = 13.65"
42,10.7982164584142,80.2635211694092,2.09195016568336,"r = 0","t = 13.65"
43,11.4232357882422,82.3485446938426,2.08502352443335,"r = 0","t = 13.65"
44,11.8970650310813,83.8226391304564,1.4740944366138,"r = 0","t = 13.65"
45,12.6356073364014,85.9506790620628,2.12803993160645,"r = 0","t = 13.65"
46,13.4712586597747,88.129973044997,2.17929398293417,"r = 0","t = 13.65"
47,14.1317551710232,89.6962783028408,1.56630525784377,"r = 0","t = 13.65"
48,15.1206511550079,91.8092066375276,2.11292833468686,"r = 0","t = 13.65"
49,16.2025130414575,93.8365481159927,2.02734147846509,"r = 0","t = 13.65"
50,17.2736688040855,95.5876048462444,1.75105673025172,"r = 0","t = 13.65"
51,18.7138439534007,97.5965252853331,2.00892043908867,"r = 0","t = 13.65"
52,20.3361673604294,99.4607421956711,1.86421691033799,"r = 0","t = 13.65"
53,22.4532380873066,101.382231419852,1.92148922418055,"r = 0","t = 13.65"
54,25.7698045830221,103.524261799343,2.14203037949088,"r = 0","t = 13.65"
55,30,105.224993111554,1.70073131221156,"r = 0","t = 13.65"
1,0.104060822626532,1.82020794157915,1.82020794157915,"r = 0.06","t = 13.65"
2,0.235192151592139,4.08688087610617,2.26667293452702,"r = 0.06","t = 13.65"
3,0.341948791294623,5.90969304077461,1.82281216466844,"r = 0.06","t = 13.65"
4,0.456172546570208,7.83736299489804,1.92766995412342,"r = 0.06","t = 13.65"
5,0.558335852539451,9.54148998107054,1.7041269861725,"r = 0.06","t = 13.65"
6,0.703197940184364,11.9251702166655,2.38368023559496,"r = 0.06","t = 13.65"
7,0.803215822676905,13.5484062466615,1.62323602999605,"r = 0.06","t = 13.65"
8,0.923729023070947,15.4796365346888,1.9312302880273,"r = 0.06","t = 13.65"
9,1.04558736963583,17.4048902233823,1.92525368869349,"r = 0.06","t = 13.65"
10,1.20112703666328,19.8218325096786,2.41694228629626,"r = 0.06","t = 13.65"
11,1.29651465943367,21.2815342965771,1.45970178689853,"r = 0.06","t = 13.65"
12,1.42036103380116,23.1510889690516,1.86955467247449,"r = 0.06","t = 13.65"
13,1.57517747924302,25.447311886769,2.29622291771739,"r = 0.06","t = 13.65"
14,1.7269725321863,27.6545794024847,2.20726751571566,"r = 0.06","t = 13.65"
15,1.8481720818277,29.3855546523139,1.73097524982922,"r = 0.06","t = 13.65"
16,1.99850426918968,31.4938822732565,2.10832762094259,"r = 0.06","t = 13.65"
17,2.11696413029756,33.1250538437796,1.63117157052316,"r = 0.06","t = 13.65"
18,2.28140705617844,35.345440306001,2.22038646222137,"r = 0.06","t = 13.65"
19,2.43332523682131,37.3514485881376,2.00600828213662,"r = 0.06","t = 13.65"
20,2.59459553145867,39.4336093651965,2.0821607770589,"r = 0.06","t = 13.65"
21,2.7285625167991,41.1263919835166,1.69278261832007,"r = 0.06","t = 13.65"
22,2.90890818185223,43.3527375300793,2.22634554656267,"r = 0.06","t = 13.65"
23,3.0581657224931,45.1501167345709,1.7973792044916,"r = 0.06","t = 13.65"
24,3.19169096028019,46.7236609468065,1.57354421223559,"r = 0.06","t = 13.65"
25,3.34993807538834,48.5468761493564,1.82321520254992,"r = 0.06","t = 13.65"
26,3.53740557775321,50.6488876550575,2.1020115057011,"r = 0.06","t = 13.65"
27,3.70591831296425,52.4854761296538,1.83658847459636,"r = 0.06","t = 13.65"
28,3.95034547206408,55.0618516554343,2.57637552578047,"r = 0.06","t = 13.65"
29,4.09876048168257,56.5764207114036,1.51456905596935,"r = 0.06","t = 13.65"
30,4.27685300140562,58.3450397669938,1.76861905559011,"r = 0.06","t = 13.65"
31,4.53401005677017,60.806650938834,2.4616111718402,"r = 0.06","t = 13.65"
32,4.74846468357831,62.7780265581378,1.97137561930388,"r = 0.06","t = 13.65"
33,4.97474205156716,64.7797556086684,2.00172905053057,"r = 0.06","t = 13.65"
34,5.16864701365986,66.4326460332017,1.65289042453327,"r = 0.06","t = 13.65"
35,5.41750865127035,68.4717543993395,2.03910836613781,"r = 0.06","t = 13.65"
36,5.63233601481685,70.1596510266301,1.68789662729063,"r = 0.06","t = 13.65"
37,5.88005474377786,72.0252866490165,1.86563562238634,"r = 0.06","t = 13.65"
38,6.2360059038747,74.5602199774312,2.53493332841478,"r = 0.06","t = 13.65"
39,6.4487353925496,75.9961732307251,1.43595325329386,"r = 0.06","t = 13.65"
40,6.77718170105281,78.1020973237224,2.10592409299731,"r = 0.06","t = 13.65"
41,7.16636852371792,80.4308595006258,2.32876217690341,"r = 0.06","t = 13.65"
42,7.39534280477397,81.7205967665838,1.28973726595797,"r = 0.06","t = 13.65"
43,7.75740235485053,83.6447043515096,1.92410758492582,"r = 0.06","t = 13.65"
44,8.25590586630329,86.0763889862235,2.4316846347139,"r = 0.06","t = 13.65"
45,8.59171219943528,87.5817637945913,1.50537480836778,"r = 0.06","t = 13.65"
46,9.22300158293971,90.146512308579,2.56474851398775,"r = 0.06","t = 13.65"
47,9.63595573890523,91.6519073449565,1.50539503637745,"r = 0.06","t = 13.65"
48,10.3105613293204,93.8477118816628,2.19580453670629,"r = 0.06","t = 13.65"
49,10.9727892112339,95.7189256517249,1.87121377006217,"r = 0.06","t = 13.65"
50,11.8857712473252,97.9000361558553,2.18111050413036,"r = 0.06","t = 13.65"
51,12.5837513066094,99.299981280765,1.39994512490972,"r = 0.06","t = 13.65"
52,13.7637011885422,101.231128709405,1.93114742863969,"r = 0.06","t = 13.65"
53,15.8045418163973,103.584760931698,2.35363222229338,"r = 0.06","t = 13.65"
54,17.9498422222264,105.13676059933,1.55199966763192,"r = 0.06","t = 13.65"
55,30,107.460316739954,2.32355614062442,"r = 0.06","t = 13.65"
1,0.132394721208883,2.3294035488914,2.3294035488914,"r = 0.14","t = 13.65"
2,0.238007141797706,4.18888258081624,1.85947903192484,"r = 0.14","t = 13.65"
3,0.345872322380503,6.08786229560727,1.89897971479104,"r = 0.14","t = 13.65"
4,0.459559848360196,8.08777280801433,1.99991051240706,"r = 0.14","t = 13.65"
5,0.558264395206797,9.82167220692489,1.73389939891056,"r = 0.14","t = 13.65"
6,0.680183504218856,11.9587315838806,2.13705937695571,"r = 0.14","t = 13.65"
7,0.790591295812909,13.8881786233569,1.92944703947634,"r = 0.14","t = 13.65"
8,0.90570405270154,15.8924596737044,2.00428105034747,"r = 0.14","t = 13.65"
9,1.01172269053631,17.7304687985485,1.83800912484408,"r = 0.14","t = 13.65"
10,1.13980929345608,19.9392560646658,2.20878726611727,"r = 0.14","t = 13.65"
11,1.22906471740162,21.4698049617987,1.53054889713296,"r = 0.14","t = 13.65"
12,1.33062193373532,23.2017584395918,1.73195347779312,"r = 0.14","t = 13.65"
13,1.47998072996774,25.7285710716745,2.5268126320827,"r = 0.14","t = 13.65"
