"model","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","ID","r_fit","theta_fit"
"FPM_Time",50,165.881292564533,1,28.0349663890276,28.186957501622,0.0761889962020159,0.0655573904091405,122.579138223745,0.0919748267809598,126.436622978822,3.8574847550766,0.0495245195354251,0.0564623964521467,126.425533126071,3.84639490232587,0.0498530373688238,29.4948604303556,126.433933996566,3.85479577282132,0.0496039654242217,26.6218686743554,126.433407878481,3.85426965473616,0.0496195253057816,68,TRUE,TRUE
"FPM_Time",87,111.471249902522,1,28.8704200124346,27.2038355732817,-0.0819297819650679,-0.0461687660244551,213.287695492701,-0.0595526691076156,217.119675042951,3.83197955024997,0.0502835128114223,-0.105874541471297,217.122483543958,3.83478805125685,0.0501993374782868,30.4320689225099,217.11025025657,3.82255476386891,0.0505670809174558,27.3591528409718,217.118675805936,3.8309803132351,0.0503134975325039,69,TRUE,TRUE
"FPM_Time",34,56.3658718439674,1,6.00386975611154,6.99907838346917,0.394083802012729,0.329337685093924,83.3538121673025,0.316498952243428,87.2017432602459,3.84793109294348,0.0498073933297389,0.301814274692563,87.1950565679372,3.84124440063474,0.0500063943226096,7.24282735842119,87.2098819292001,3.85606976189764,0.0495663086922242,4.91394303108925,87.2127579296753,3.85894576237288,0.0494814104864855,70,FALSE,TRUE
"FPM_Time",41,101.610314659707,1,5.87678164570052,5.7650727764152,0.365724175370371,0.361644745732383,100.514891028404,0.3782854661452,104.342064165497,3.82717313709242,0.050427915089026,0.342329446116115,104.347011780138,3.83212075173314,0.0502792772145887,6.39144061829521,104.349866308888,3.83497528048311,0.0501937312116155,5.39062348233943,104.350936603146,3.83604557474152,0.0501616957357502,71,TRUE,TRUE
"FPM_Time",10,72.5135247496118,1,4.20206318738508,4.79301524078323,0.40092944819167,0.35432275565845,24.5158270532199,0.467819522206784,28.3580589709161,3.8422319176962,0.0499769522785188,0.336580530973931,28.3635565943481,3.84772954112815,0.0498133794176034,5.10023456272467,28.3798297461286,3.86400269290872,0.04933250448293,3.41962496674015,28.3743918688138,3.85856481559383,0.0494926470287452,72,TRUE,TRUE
"FPM_Time",59,59.4582072066631,1,22.2516354458211,20.1799649482123,-0.241220328267089,-0.179855875300239,144.643380025931,-0.16784095057629,148.478602521101,3.83522249516975,0.0501863297940135,-0.244802660425821,148.474786862385,3.83140683645422,0.0503006962764839,24.3158290678249,148.467240667481,3.82386064154963,0.0505276896796599,20.2947493018798,148.469011387742,3.82563136181099,0.0504743284651317,73,TRUE,TRUE
"FPM_Time",35,73.4898439640925,1,16.3191469166836,14.5456991923534,0.483711250302177,0.581870252084718,85.8053953406238,0.60243447666115,89.6471583812962,3.84176304067233,0.0499909291936835,0.3764127737717,89.6716538381873,3.86625849756341,0.0492662329428993,18.6600072988601,89.6748614422393,3.86946610161547,0.0491721610743897,14.1789938751467,89.6702237610934,3.86482842046959,0.0493082351541699,74,TRUE,TRUE
"FPM_Time",86,72.3996827493446,1,23.0380080086118,20.7215446547833,0.90900051440642,1.01059329528065,210.836112827786,0.993672531190796,214.675629064839,3.83951623705303,0.0500579622681863,0.859739644307523,214.657415285045,3.82130245725895,0.0506048866983266,25.6518595060965,214.658768475109,3.82265564732276,0.0505640366548631,20.6050266226949,214.661247826927,3.82513499914063,0.0504892805001272,75,TRUE,TRUE
"FPM_Time",45,151.566524400154,1,17.1271359369333,16.1658540569101,0.2960234155737,0.320627896686791,110.321222171273,0.318809538990019,114.160439457992,3.83921728671912,0.050066888566765,0.298311693149026,114.149991754452,3.82876958317912,0.0503799034443669,17.9447170431552,114.131868716835,3.8106465455618,0.0509277885243365,16.2886868652809,114.154172287849,3.83295011657617,0.0502544065089163,76,FALSE,TRUE
"FPM_Time",71,107.905747777823,1,27.5183292164879,29.3752202943418,0.257530044202308,0.197382159452256,174.062374502573,0.268999898098369,177.926172869801,3.86379836722773,0.0493385118575158,0.189634305799585,177.904142235454,3.84176773288098,0.0499907893015779,29.8136412533403,177.921712554175,3.85933805160241,0.0494698421993482,25.339742414314,177.919754423075,3.85737992050153,0.0495276143501699,77,TRUE,TRUE
"FPM_Time",43,77.2481220478585,1,4.03509025681925,4.23572899301747,-0.0180321354410699,-0.027062374178814,105.418058557938,-0.0119327807169252,109.261850239079,3.84379168114017,0.0499304864640242,-0.0291865149127777,109.259138119621,3.84107956168278,0.0500113106508788,4.44665049317557,109.262765031258,3.84470647331959,0.049903255772183,3.66839555136735,109.265733515423,3.84767495748427,0.0498150006823324,78,TRUE,TRUE
"FPM_Time",80,96.8757281669669,1,2.01973252616403,2.19840139508165,0.0795101536726974,0.0730932593646321,196.12662147862,0.0705332718935091,199.967935243541,3.84131376492076,0.050004325682691,0.0694760557437917,199.967275342279,3.84065386365853,0.0500240094740002,2.24160516122782,199.967891785275,3.84127030665428,0.0500056217209863,1.92148902783148,199.999252362888,3.87263088426727,0.0490795309542852,79,FALSE,TRUE
"FPM_Time",74,163.436270598315,1,26.7686757609322,25.779981482096,0.123717224129867,0.146972686671771,181.417120361646,0.150496606015932,185.259333003731,3.8422126420852,0.0499775267903924,0.119020458267437,185.270833955372,3.85371359372638,0.049635976350434,28.1911388643865,185.26879592337,3.85167556172465,0.0496963207275326,25.3929373751283,185.268152037544,3.85103167589855,0.0497154017403754,80,TRUE,TRUE
"FPM_Time",45,77.3288094696248,1,13.4794445151731,12.9558488587844,-0.060528483242127,-0.0325174761679762,110.32122176933,-0.0187482268010366,114.161386853325,3.84016508399576,0.0500385942615574,-0.0841783642647213,114.17540628776,3.85418451843036,0.0496220436868153,14.8471730111971,114.176057358309,3.85483558897918,0.0496027880757683,12.1923015340665,114.174246564954,3.85302479562384,0.0496563624063945,81,TRUE,TRUE
"FPM_Time",41,78.2211453397107,1,19.9330292326185,19.6611983349721,0.24914492721432,0.230468784918776,100.514890958317,0.305890223660669,104.33764714191,3.82275618359282,0.0505610030616243,0.179947649137385,104.347837509634,3.83294655131621,0.0502545133948685,21.687741078404,104.338513380277,3.82362242195934,0.0505348730515655,18.2723813592423,104.340453058141,3.82556209982356,0.0504764145772512,82,TRUE,TRUE
"FPM_Time",45,72.0806430495741,1,17.9024311678831,16.1500285313451,0.179512760342075,0.245033643970663,110.321221990379,0.275638981771153,114.162503337409,3.84128134702939,0.0500052924649838,0.111943027855521,114.174696856434,3.8534748660545,0.0496430408675669,20.1812449800239,114.186068798593,3.86484680821394,0.0493076948552834,15.7954635903263,114.18305452819,3.86183253781064,0.0493963486537089,83,TRUE,TRUE
"FPM_Time",69,4.12903044731391,1,17.3402731970947,11.1507275104523,0.143456183569873,-1.63851299285889,169.159206760708,24.5153423650904,172.699431221946,3.5402244612379,0.059897354984254,-20.6484188612041,172.739929264772,3.58072250406354,0.0584537227412647,96.3584618630347,174.485104232331,5.32589747162274,0.0210107857868959,1.46971441462864,172.95078912052,3.79158235981197,0.0515109303445911,84,TRUE,TRUE
"FPM_Time",44,164.451099883725,1,7.23762548398573,7.42459877064948,0.466245657232713,0.453067195265794,107.86964131145,0.470319458706701,111.704855649966,3.83521433851607,0.0501865739795516,0.452452682971712,111.705770454155,3.83612914270485,0.0501591953336591,7.66791623329022,111.703926833513,3.83428552206298,0.0502143881480481,6.82408646431502,111.706067978949,3.83642666749896,0.0501502942878329,85,TRUE,TRUE
"FPM_Time",52,204.968955403589,1,21.7709450618267,22.1652938923316,0.440028806998826,0.42466559632212,127.482301101919,0.443030212667781,131.334198787641,3.85189768572155,0.0496897400653429,0.414511621122934,131.32653038358,3.84422928166077,0.0499174584161592,22.9295105999858,131.333540137611,3.85123903569161,0.049709255963226,21.8502393044756,131.44007521435,3.95777411243083,0.0466553579549498,86,TRUE,FALSE
"FPM_Time",110,98.9425762982958,1,16.2832696922748,14.8147072060463,0.715041849370199,0.779656616456299,269.674097611391,0.796842851629401,273.521123650117,3.84702603872682,0.0498342793925303,0.703433474347923,273.52487440715,3.8507767957592,0.0497229570361869,18.0224534579219,273.552305151961,3.87820754057009,0.048916755748573,14.6426676317137,273.52439489779,3.85029728639967,0.0497371742013517,87,TRUE,TRUE
"FPM_Time",36,137.920120513666,1,7.93572879979588,8.50951975582979,0.34330098852522,0.323938415222278,88.2569774206907,0.324205606497752,92.1033637326897,3.84638631199904,0.0498532927329883,0.316984930750149,92.0974977130269,3.84052029233622,0.0500279946875248,8.63242277332325,92.1056410980292,3.84866367733849,0.0497856419775171,7.32385129401174,92.1196738330145,3.86269641232386,0.0493709237302863,88,FALSE,TRUE
"FPM_Time",52,100.248437547836,1,7.12983574528529,7.26844111863744,0.202441499115722,0.188482764067408,127.482301968874,0.225615594025208,131.338472615166,3.85617064629255,0.0495633280289632,0.174190508842178,131.325263497758,3.84296152888422,0.0499552112605831,7.87330107225273,131.329399512448,3.84709754357476,0.0498321546705116,6.46698814494657,131.329006325691,3.84670435681747,0.0498438391540085,89,TRUE,TRUE
"FPM_Time",66,204.192366247851,1,41.8040203435168,41.7748912389632,-0.159256644327565,-0.163550175102281,161.804477596972,-0.151788671828273,165.646659768109,3.84218217113749,0.04997843499484,-0.167168380842671,165.648954659367,3.84447706239527,0.0499100831910846,43.1613484870508,165.656302495509,3.8518248985373,0.0496918963625139,40.4710712585409,165.655793053037,3.85131545606592,0.0497069912010333,90,TRUE,TRUE
"FPM_Time",83,237.103253450412,1,25.6361837703476,24.9909378161176,-0.064182612043245,-0.0590381673381673,203.481364644178,-0.0589454271792037,207.321365494105,3.84000084992624,0.0500434958810589,-0.0606002075219726,207.318944935731,3.83758029155288,0.0501157971103228,25.889980263575,207.25282303144,3.77145838726122,0.0521341584488464,25.0403790854745,207.317341862389,3.83597721821064,0.0501637411008646,91,FALSE,TRUE
"FPM_Time",71,215.441811572867,1,32.6597762922657,31.5776226673928,0.0678306785125773,0.0829739839259092,174.062373148119,0.0740752261198695,177.901748945424,3.83937579730483,0.0500621554212495,0.0592630705526982,177.902124986656,3.83975183853661,0.0500509286752043,33.6649260985479,177.895083909494,3.83271076137518,0.0502615828748637,31.6738838034348,177.895278030601,3.83290488248193,0.0502557626380028,92,TRUE,TRUE
"FPM_Time",42,99.8795564618662,1,26.7751729359495,24.7711527845813,0.272567168739007,0.331747279687625,102.966474284005,0.332250781201871,106.805223392276,3.83874910827133,0.0500808711936792,0.249979342889693,106.784455486877,3.81798120287201,0.0507052965413137,28.6196776821189,106.789787146813,3.82331286280794,0.0505442092388488,25.0089558414915,106.79073028006,3.82425599605496,0.05051577037851,93,TRUE,TRUE
"FPM_Time",19,7.38165388318889,1,18.0870698548919,11.0063028293662,0.733940214387915,1.5375099898316,46.5800714246681,11.8891141118476,50.6787224300836,4.09865100541551,0.0429174435243844,-8.48194097757622,50.6062476340513,4.0261762093832,0.0447993709540346,53.5041851814766,51.2272527067797,4.64718128211161,0.031104582966099,3.04783445438633,50.559844253177,3.97977282850896,0.0460497734624467,94,TRUE,TRUE
"FPM_Time",67,163.314609654696,1,54.1424885061135,53.5047971979095,0.247728381321946,0.276474043321466,164.256044106059,0.284227825073266,168.087221714074,3.83117760801426,0.0503075756896098,0.212314108173597,168.100232285298,3.84418817923847,0.0499186819463302,56.4125384591729,168.079829679879,3.82378557382015,0.0505299531865028,51.9316703438847,168.080184681063,3.82414057500327,0.0505192498299942,95,TRUE,TRUE
"FPM_Time",64,122.4257663082,1,17.1354803688335,17.5227097164089,0.112126944058553,0.112269225856839,156.901323732144,0.0974404003314281,160.735185560152,3.8338618280078,0.0502270814230902,0.0876152020335364,160.741528386037,3.84020465389278,0.0500374133608824,18.3752359871472,160.752259360325,3.85093562818096,0.049718248696686,16.2080141642231,160.747533622807,3.84620989066295,0.0498585375058178,96,FALSE,TRUE
"FPM_Time",33,33.2078989803,1,12.6999800164266,10.8793318235548,0.044591869358953,0.133397488994524,80.9022292796931,0.239223673148072,84.7405363455831,3.83830706588999,0.0500940770276361,-0.100240097907215,84.7240706455505,3.82184136585738,0.0505886139702897,15.1316520455648,84.7164958239062,3.81426654421307,0.0508178495436354,10.531909843175,84.7217960836089,3.81956680391578,0.050657333601885,97,TRUE,TRUE
"FPM_Time",84,220.570456616246,1,17.4111345102927,18.1279129624994,0.265559992181082,0.251968867530693,205.932949808131,0.275227086667999,209.767789322375,3.83483951424404,0.0501977964390912,0.261370293790392,209.771430886502,3.83848107837051,0.0500888780374038,18.0592155684333,209.76870439698,3.83575458884943,0.0501704032308286,16.7787660086743,209.759788272679,3.82683846454808,0.0504379861874685,98,TRUE,TRUE
"FPM_Time",25,180.820327470054,1,28.1706020692097,27.0701336091376,0.115165069963703,0.135752086325792,61.2895682155429,0.130746442424429,65.1220361470627,3.83246793151981,0.050268864524879,0.105744801613765,65.1282898528102,3.83872163726732,0.0500816917713894,29.1644162344365,65.1181839166112,3.82861570106835,0.0503845292023318,27.1988935332361,65.1191045809227,3.82953636537984,0.0503568603535443,99,TRUE,TRUE
"FPM_Time",57,35.4306686028291,1,3.88463255939431,5.10451797202677,0.761042164589407,0.587211711815689,139.74021426278,0.960791863834631,143.608557363831,3.86834310105141,0.0492050745753326,0.557764338151589,143.582368610316,3.84215434753688,0.0499792643087883,5.31063112999016,143.594862417905,3.85464815512523,0.0496083306802476,2.74139328251289,143.589773572459,3.84955930967985,0.0497590631601357,100,TRUE,TRUE
